"version","title","beginnerNotes","normalNotes","hyperNotes","anotherNotes","leggendariaNotes","normalNotesDP","hyperNotesDP","anotherNotesDP","leggendariaNotesDP","beginnerLevel","normalLevel","hyperLevel","anotherLevel","leggendariaLevel","normalLevelDP","hyperLevelDP","anotherLevelDP","leggendariaLevelDP"
"30","24h Endurance Race","-","504","1096","1743","-","634","1160","1915","-","-","5","10","12","-","6","10","12","-"
"30","≡+≡","301","698","1069","1520","-","696","1031","1573","-","3","7","10","11","-","7","10","11","-"
"30","3V0","-","530","929","1530","-","530","930","1530","-","-","5","9","11","-","5","9","11","-"
"30","7 Colors","-","318","607","970","-","318","597","997","-","-","4","7","10","-","4","7","10","-"
"30","[ ]DENTITY","-","590","1070","2000","-","616","1048","2000","-","-","6","10","12","-","6","10","12","-"
"30","雨のちパノラマセカイ","-","413","721","1112","-","491","798","1115","-","-","4","7","9","-","4","7","10","-"
"30","あるビー！ feat.ころねぽち","-","500","900","1457","-","502","885","1474","-","-","4","9","11","-","4","9","11","-"
"30","生きるよすが","222","479","766","1256","-","477","823","1284","-","2","4","7","10","-","4","7","10","-"
"30","異心前進♪ぴょんぴょんぴょん","-","560","847","1260","-","555","833","1269","-","-","5","8","10","-","5","8","10","-"
"30","栄冠のカンパネラ","-","687","1101","2000","-","700","1179","2000","-","-","7","10","12","-","7","10","12","-"
"30","《ORDERBREAKER》","-","511","815","1257","-","521","750","1298","-","-","6","9","11","-","6","9","11","-"
"30","おとせサンダー","107","334","602","1088","-","350","608","1158","-","1","4","7","10","-","4","7","10","-"
"30","神っぽいな","186","392","734","1078","1574","411","740","1079","1550","2","4","8","10","12","5","8","10","12"
"30","神のシナリオ","-","593","882","1652","-","589","904","1630","-","-","6","9","12","-","6","9","12","-"
"30","#CMFLG","-","601","1186","1748","-","625","1152","1562","-","-","6","10","12","-","6","10","12","-"
"30","きゅんです。","-","367","724","1177","-","384","718","1202","-","-","4","7","10","-","4","7","10","-"
"30","響花水月","-","608","974","1487","-","586","1039","1545","-","-","6","9","11","-","6","9","11","-"
"30","昏き甲鉄のヴェルガ","-","458","813","1177","-","431","766","1229","-","-","4","7","10","-","4","7","10","-"
"30","■□模様","-","495","782","1337","-","527","809","1380","-","-","5","8","10","-","5","8","10","-"
"30","罪過の聖堂","-","449","708","1080","-","449","731","1081","-","-","5","8","10","-","4","9","11","-"
"30","サヨナラ・ヘヴン-Celtic Chip Dance Mix-","-","461","775","1319","-","443","736","1280","-","-","4","8","10","-","4","7","10","-"
"30","湘南ロンリーMIDNIGHT RAIN","-","493","918","1438","-","518","891","1305","-","-","5","8","10","-","5","8","10","-"
"30","少年リップルズ","-","451","903","1242","-","482","970","1284","-","-","4","9","11","-","4","9","11","-"
"30","新時代","168","379","633","1171","-","379","631","1165","-","2","4","7","10","-","4","7","10","-"
"30","ぞうしょく！？マイデンティティ","-","645","1177","1851","-","645","1165","1787","-","-","6","10","12","-","6","10","12","-"
"30","チェイスチェイスジョーカーズのうた (オニスタイルリミックス)","-","498","876","1427","-","502","923","1386","-","-","5","9","11","-","5","9","11","-"
"30","ちょえちょえまぎか","-","619","1159","1529","-","619","1136","1512","-","-","6","10","11","-","6","10","11","-"
"30","月と夢の跡 ft. マナ","-","484","780","1269","-","488","808","1233","-","-","5","8","10","-","5","8","10","-"
"30","パーフェクトイーター","-","591","1057","1531","-","599","1060","1541","-","-","5","9","11","-","5","9","11","-"
"30","儚キ戀ノ幻想譚","298","797","1169","1808","-","806","1139","1800","-","3","8","10","12","-","7","10","12","-"
"30","マツケンサンバII","202","570","923","1460","-","571","911","1473","-","3","6","9","11","-","6","9","11","-"
"30","真夜中のバベル","-","360","607","877","-","357","597","891","-","-","4","7","9","-","4","7","9","-"
"30","輪廻の鴉","-","520","910","1398","-","584","910","1398","-","-","5","9","11","-","6","9","11","-"
"30","楽園追放","-","476","796","1228","-","496","776","1223","-","-","5","8","10","-","5","8","10","-"
"30","恋愛＝精度×認識力","-","825","1220","1756","-","805","1174","1716","-","-","7","10","12","-","7","10","12","-"
"30","惑星☆ロリポップ","-","397","806","1425","-","413","790","1459","-","-","4","8","11","-","4","7","11","-"
"31","ACTØ","-","639","1124","1534","-","620","1043","1606","-","-","6","10","12","-","6","10","12","-"
"31","Aeterna","-","498","797","1285","-","507","789","1258","-","-","4","8","10","-","4","8","11","-"
"31","Akatsuki","-","509","789","1135","-","479","759","1041","-","-","5","7","10","-","5","7","10","-"
"31","Amethyst","-","667","933","1322","-","643","953","1248","-","-","6","9","11","-","6","9","11","-"
"31","Bitter & Lucky","-","443","704","1287","-","456","873","1369","-","-","4","7","10","-","4","8","10","-"
"31","BLAZING_LAZER","-","630","1084","1752","-","644","1100","1724","-","-","6","10","12","-","6","9","12","-"
"31","CADENZA","-","775","1277","2357","-","769","1302","2354","-","-","7","10","12","-","7","10","12","-"
"31","Chemical Colours","-","526","1035","1416","-","547","1021","1426","-","-","5","9","11","-","5","9","11","-"
"31","CODE:2","-","546","905","1491","-","551","903","1730","-","-","5","9","11","-","5","9","12","-"
"31","Cult Invitation","-","621","984","1804","-","617","994","1779","-","-","6","10","12","-","6","10","12","-"
"31","COUNTING SHEEP ft. Kanae Asaba","-","339","659","1114","-","343","689","1077","-","-","4","7","10","-","4","7","10","-"
"31","Dahlia","-","665","1095","1617","-","694","1030","1600","-","-","6","10","12","-","6","10","12","-"
"31","DAZZLE ATTACK","277","494","847","1435","-","500","858","1419","-","3","5","8","11","-","5","8","11","-"
"31","Deep Sea Mystery","-","567","749","997","-","566","815","1057","-","-","6","8","10","-","6","9","11","-"
"31","Demon March","-","749","1209","1875","-","789","1294","1984","-","-","6","10","12","-","6","10","12","-"
"31","Echoes of Sunfall","-","522","838","1518","-","537","817","1410","-","-","5","8","11","-","5","8","11","-"
"31","frequent","-","665","1178","1900","-","655","1260","1821","-","-","5","10","12","-","5","10","12","-"
"31","GAME ON","-","696","1141","1386","-","656","1070","1592","-","-","7","10","12","-","7","10","12","-"
"31","Get Higher","-","496","889","1171","-","509","909","1259","-","-","6","9","11","-","6","9","11","-"
"31","Get Wicked","-","454","744","1251","-","464","744","1132","-","-","5","8","10","-","5","8","10","-"
"31","Ghost Pulse","-","537","852","1409","-","517","877","1420","-","-","6","9","12","-","6","9","12","-"
"31","Glitch N Ride","-","461","834","1389","-","513","846","1349","-","-","7","10","12","-","7","10","12","-"
"31","GLORIOUS HAMMER","-","560","993","1587","-","611","1040","1520","-","-","6","9","11","-","6","9","11","-"
"31","GloriosA","-","622","1015","1437","-","601","920","1322","-","-","6","9","11","-","6","9","11","-"
"31","Hard Breaker","-","391","793","1286","-","416","797","1234","-","-","4","8","10","-","4","8","10","-"
"31","Hat Surprise (Season 3)","-","632","1107","1384","-","623","1062","1345","-","-","6","10","11","-","6","10","11","-"
"31","i-ii","-","559","911","1499","-","555","899","1444","-","-","6","9","11","-","6","9","11","-"
"31","INHERITANCE","-","553","913","1432","-","552","896","1376","-","-","6","9","11","-","6","9","11","-"
"31","Iris","208","421","775","1109","-","488","809","1163","-","2","4","7","10","-","4","7","10","-"
"31","Jumper","-","458","763","1214","-","466","733","1129","-","-","4","7","10","-","4","7","10","-"
"31","Just Gimme","-","486","869","1393","-","470","908","1412","-","-","5","8","11","-","5","8","11","-"
"31","JUSTICE/GUILTY feat. Nana Takahashi & 709sec.","-","882","1271","1959","-","879","1275","1909","-","-","7","10","12","-","7","10","12","-"
"31","Level 5","-","679","1256","1937","-","689","1250","1858","-","-","6","10","12","-","6","10","12","-"
"31","MAXIMUM CHEAT GIRL","-","628","1133","1842","-","653","1166","1787","-","-","6","10","12","-","6","10","12","-"
"31","Million Dollar","-","599","1028","1762","-","663","1035","1759","-","-","6","10","12","-","6","10","12","-"
"31","Mukade","-","572","967","1645","-","593","966","1546","-","-","6","9","11","-","6","9","11","-"
"31","My Sweet Bird?","-","427","769","1107","-","432","784","1065","-","-","4","7","9","-","4","7","9","-"
"31","NEEDLESS MY LOVE FOR YOU","-","509","830","1224","-","512","835","1301","-","-","5","8","10","-","5","8","10","-"
"31","PILGRIM","-","494","870","1381","-","470","772","1359","-","-","5","9","11","-","5","8","11","-"
"31","Out of Control","-","592","1178","1598","-","598","1200","1649","-","-","6","10","12","-","6","10","12","-"
"31","out of disk space","-","565","998","1305","-","546","948","1289","-","-","6","9","11","-","6","9","11","-"
"31","Psychedelic Intelligence","-","636","960","1448","-","641","975","1450","-","-","6","9","11","-","6","9","11","-"
"31","Red Determination","-","534","815","1355","-","531","820","1373","-","-","5","8","11","-","5","8","11","-"
"31","Resonant","-","542","1206","1864","-","580","1173","1824","-","-","5","10","12","-","6","10","12","-"
"31","Riff//rain","106","369","639","907","-","395","676","964","-","1","4","7","9","-","4","7","9","-"
"31","See You Again","-","601","960","1584","-","607","944","1519","-","-","5","9","11","-","5","9","11","-"
"31","Seven Times Four","-","597","1023","1763","-","614","1043","1690","-","-","5","9","12","-","5","9","12","-"
"31","Shapeshifter","-","566","874","1283","-","574","863","1335","-","-","6","9","10","-","6","9","11","-"
"31","Sirius","-","514","850","1637","-","513","850","1533","-","-","5","9","12","-","5","9","12","-"
"31","SOLAR ECLIPSE","-","762","1265","1893","-","761","1276","1901","-","-","7","10","12","-","7","10","12","-"
"31","So What","-","315","590","929","-","320","618","897","-","-","3","6","9","-","3","6","9","-"
"31","Speculation","-","512","915","1530","-","520","953","1618","-","-","5","9","11","-","5","9","11","-"
"31","squall","-","618","923","1369","-","596","943","1397","-","-","6","9","11","-","6","9","11","-"
"31","Stereo Beasts","-","679","1310","1881","-","676","1307","1834","-","-","6","10","12","-","6","10","12","-"
"31","Submerge Serenade","-","548","923","1486","-","543","940","1565","-","-","5","9","11","-","5","9","11","-"
"31","Sword of Vengeance","-","726","1115","1650","-","747","1181","1615","-","-","7","10","12","-","7","10","12","-"
"31","T.R.O.L.L.","-","524","900","1329","-","513","901","1323","-","-","6","9","11","-","6","9","11","-"
"31","The Last Apocalypse","-","717","1276","1903","-","728","1205","1861","-","-","6","10","12","-","6","10","12","-"
"31","The Onlyonez","-","519","873","1587","-","515","834","1531","-","-","5","9","12","-","5","9","12","-"
"31","This Is Club Musik feat. 大久保紅葉","-","556","901","1343","-","557","889","1330","-","-","6","9","11","-","6","9","11","-"
"31","Time Distortion pt.2(IIDX Edit)","-","667","995","1492","-","700","1009","1498","-","-","6","9","11","-","6","9","11","-"
"31","TITANIUM RIDERS","-","450","762","1071","-","448","797","1095","-","-","5","8","10","-","5","8","10","-"
"31","Too Late Snow","-","404","720","1014","-","441","725","992","-","-","4","7","9","-","4","7","9","-"
"31","TRIP THE DEEP","-","512","832","1289","-","500","785","1408","-","-","5","8","11","-","5","8","11","-"
"31","Tripping Jumping","-","424","805","1166","-","436","830","1195","-","-","4","8","10","-","4","8","10","-"
"31","Vermilion Carol","-","694","1139","1837","-","700","1210","1773","-","-","7","10","12","-","7","10","12","-"
"31","Vulnerability","-","673","1017","1885","-","673","1002","1901","-","-","7","10","12","-","7","10","12","-"
"31","WaterCube Pf.(RX-Ver.S.P.L.)","-","295","700","1120","-","351","735","1143","-","-","3","7","10","-","3","7","10","-"
"31","winkle 2 winkle","-","535","954","1408","-","529","920","1381","-","-","6","9","11","-","6","9","11","-"
"31","ZEROIN ON THE LIGHT","-","567","887","1345","-","574","884","1350","-","-","5","8","10","-","5","8","10","-"
"31","《PL|RAYER》","-","469","886","1420","-","463","852","1421","-","-","5","9","12","-","5","9","12","-"
"31","20XX","-","611","919","1370","-","604","902","1344","-","-","6","9","11","-","6","9","11","-"
"31","アイドル","141","445","761","1310","1600","443","777","1307","1675","1","4","7","10","11","4","7","10","11"
"31","愛包ダンスホール","177","472","700","1296","-","463","748","1270","-","1","4","7","10","-","4","7","10","-"
"31","アタシ完全絶対正義ちゃん！","-","498","813","1082","-","512","814","1096","-","-","5","8","10","-","5","8","10","-"
"31","神様、つれない。","-","352","721","1083","-","361","726","1183","-","-","4","7","10","-","4","7","10","-"
"31","可愛くてごめん","143","314","703","1133","1407","325","717","1103","1356","1","3","7","9","10","3","7","9","10"
"31","今宵、ロマンス横丁。","-","576","1195","1714","-","592","1198","1649","-","-","6","10","12","-","6","10","12","-"
"31","残像ニ繋ガレタ追憶ノHIDEAWAY","-","601","1162","1789","-","621","1151","1723","-","-","5","10","12","-","6","10","12","-"
"31","雫","-","514","1039","1361","-","495","1019","1328","-","-","5","9","11","-","5","9","11","-"
"31","灼熱Beach Side Bunny (かめりあ's ""Summertime D'n'B"" Remix)","-","543","1001","1647","-","561","1017","1634","-","-","5","9","12","-","6","10","12","-"
"31","終焔のClaudia","-","719","1014","1406","-","698","1015","1394","-","-","8","10","12","-","7","10","12","-"
"31","唱","96","232","514","892","-","251","515","895","-","1","3","7","9","-","3","7","9","-"
"31","シンデレラ","271","438","780","1119","-","457","791","1165","-","3","5","8","10","-","5","8","10","-"
"31","センチメンタル・サマー","-","337","652","1004","-","356","669","1028","-","-","3","6","9","-","3","6","9","-"
"31","ちゅ、多様性。","110","264","576","963","1140","292","583","951","1247","1","3","6","9","10","3","6","9","10"
"31","デビルじゃないもん","174","421","695","1054","-","424","694","1005","-","2","5","8","10","-","5","8","10","-"
"31","電光","-","545","976","1560","-","593","1014","1616","-","-","6","10","12","-","6","10","12","-"
"31","電子になりたい","-","425","729","1017","-","446","715","1001","-","-","5","8","10","-","5","8","10","-"
"31","電腦都市","-","717","1181","1738","-","718","1208","1745","-","-","7","10","12","-","7","10","12","-"
"31","ないないルーティン","-","298","691","1053","-","356","676","931","-","-","3","7","10","-","3","7","10","-"
"31","夏風邪デスコ","159","412","892","1339","-","406","898","1283","-","1","4","8","10","-","4","8","10","-"
